username,followers,following,bio_length,posts_per_month,account_age_months,verified,label
user_3555,221,351,178,1,52,0,1
user_3556,3476,256,143,32,18,0,0
user_3557,8859,591,174,43,89,1,0
user_3558,4008,495,130,71,101,1,0
user_3559,1612,692,77,53,100,0,0
user_3560,1697,340,30,56,11,0,0
user_3561,1593,733,147,94,109,0,0
user_3562,7832,809,13,54,77,0,0
user_3563,2498,813,51,84,106,0,1
user_3564,9765,215,99,72,9,0,0
user_3565,5605,28,115,54,99,0,0
user_3566,1102,915,48,22,93,1,1
user_3567,6618,18,96,23,36,0,0
user_3568,6498,313,157,55,84,0,1
user_3569,961,505,155,58,43,0,0
user_3570,1237,305,8,73,15,0,0
user_3571,8419,689,46,1,36,0,1
user_3572,1398,27,13,74,52,0,0
user_3573,9967,806,36,82,33,0,0
user_3574,9695,253,178,67,94,0,0
user_3575,4330,302,181,38,55,0,0
user_3576,2723,476,53,80,65,1,1
user_3577,4055,76,149,95,35,0,0
user_3578,5108,619,184,57,20,0,0
user_3579,5800,940,127,60,57,0,0
user_3580,7367,117,145,64,113,0,0
user_3581,9915,949,157,62,44,0,1
user_3582,237,733,148,0,114,0,1
user_3583,3992,136,134,88,41,1,1
user_3584,9269,895,161,57,61,0,0
user_3585,169,575,55,52,70,0,0
user_3586,6694,271,52,66,71,0,1
user_3587,9964,328,113,40,35,0,0
user_3588,5482,269,145,4,67,0,1
user_3589,9230,9,191,66,94,0,1
user_3590,7726,15,197,58,31,0,1
user_3591,3072,97,163,93,33,0,0
user_3592,3821,402,31,65,29,0,0
user_3593,2821,792,158,70,107,0,0
user_3594,6125,133,9,69,99,0,0
user_3595,9529,195,15,0,119,1,0
user_3596,1901,613,16,70,44,0,0
user_3597,7491,571,41,94,118,0,0
user_3598,6043,581,178,78,9,0,1
user_3599,9130,611,110,12,79,0,0
user_3600,194,543,89,55,13,0,0
user_3601,8015,657,90,90,17,1,0
user_3602,252,504,11,16,39,0,0
user_3603,1586,648,157,12,34,0,0
user_3604,1369,436,117,69,26,0,0
user_3605,7073,388,38,41,118,0,0
user_3606,6180,928,187,44,43,0,0
user_3607,5614,557,7,83,55,0,0
user_3608,6762,253,174,65,101,0,0
user_3609,2661,619,61,59,67,1,0
user_3610,2944,639,149,19,92,0,0
user_3611,3513,556,18,97,21,0,0
user_3612,7717,542,1,96,15,0,1
user_3613,5751,791,105,66,34,0,1
user_3614,5248,125,132,5,77,0,0
user_3615,9969,91,149,57,118,1,0
user_3616,4753,538,87,20,110,0,0
user_3617,5088,687,163,6,39,1,0
user_3618,6750,692,111,73,24,0,0
user_3619,2351,181,79,57,53,0,0
user_3620,6567,241,110,48,48,0,0
user_3621,5153,756,71,78,52,0,0
user_3622,5121,831,90,73,113,0,0
user_3623,6418,32,138,66,67,0,0
user_3624,728,468,107,30,49,0,0
user_3625,5067,831,170,2,77,0,1
user_3626,7566,106,183,75,110,0,0
user_3627,3940,514,114,93,47,0,0
user_3628,5361,589,7,5,37,0,0
user_3629,3343,108,94,85,85,0,0
user_3630,9906,818,22,33,81,0,0
user_3631,2369,257,35,57,84,0,0
user_3632,5316,643,46,28,44,0,0
user_3633,1659,927,85,32,45,0,0
user_3634,613,99,189,62,82,0,0
user_3635,2344,634,112,34,95,0,0
user_3636,6621,605,135,91,79,0,0
user_3637,8924,409,88,31,62,0,0
user_3638,1656,541,53,45,27,0,1
user_3639,9783,405,138,50,2,0,0
user_3640,3938,155,45,47,17,0,1
user_3641,5529,525,74,49,37,0,0
user_3642,9681,456,2,55,33,0,1
user_3643,922,978,0,60,91,0,0
user_3644,5161,512,128,30,66,0,1
user_3645,8737,68,51,43,109,0,1
user_3646,2670,703,51,42,71,0,1
user_3647,8,728,20,70,94,0,1
user_3648,3352,250,12,6,114,0,0
user_3649,1672,741,36,96,29,0,0
user_3650,73,840,148,95,34,0,1
user_3651,3864,518,91,53,54,0,0
user_3652,4639,68,84,64,110,0,1
user_3653,4979,148,19,27,93,0,0
user_3654,9047,600,151,43,18,0,0
user_3655,4325,953,14,31,119,0,0
user_3656,1839,970,11,0,108,0,1
user_3657,6455,498,27,51,76,1,1
user_3658,5283,223,73,50,35,0,0
user_3659,1855,693,195,65,61,0,0
user_3660,8969,101,32,65,4,0,0
user_3661,4866,931,51,43,71,0,1
user_3662,7764,380,18,34,93,0,0
user_3663,2213,925,16,89,97,1,0
user_3664,2356,326,161,52,75,0,1
user_3665,3283,73,32,71,11,0,0
user_3666,6827,906,15,15,50,0,0
user_3667,349,594,148,38,115,0,0
user_3668,9387,26,104,62,54,0,0
user_3669,884,430,64,58,87,0,0
user_3670,490,66,148,77,23,0,0
user_3671,1086,10,19,75,60,0,0
user_3672,1389,532,110,47,102,0,1
user_3673,4946,658,194,36,49,0,1
user_3674,9692,365,118,34,81,0,0
user_3675,9724,725,194,87,62,0,0
user_3676,1033,766,141,98,117,0,0
user_3677,1503,874,24,51,101,0,0
user_3678,3043,195,165,76,77,0,0
user_3679,177,281,172,95,34,0,0
user_3680,7280,90,105,44,8,0,0
user_3681,7765,801,154,32,94,1,1
user_3682,3773,442,19,19,48,0,1
user_3683,9514,84,148,80,43,0,0
user_3684,7763,402,109,50,91,0,0
user_3685,3712,921,137,69,67,1,0
user_3686,9871,338,135,87,28,0,0
user_3687,3448,657,145,28,90,0,1
user_3688,7821,127,114,82,35,0,0
user_3689,57,771,117,52,58,0,1
user_3690,1318,535,70,47,41,0,0
user_3691,5369,380,175,46,31,0,0
user_3692,2131,17,21,73,75,0,0
user_3693,6541,194,196,21,31,0,0
user_3694,9257,791,87,45,17,0,1
user_3695,2025,81,83,19,89,0,0
user_3696,4590,298,32,0,104,0,1
user_3697,7687,64,53,38,58,0,0
user_3698,4652,178,46,51,14,0,0
user_3699,9421,157,28,45,29,0,0
user_3700,9393,54,135,93,116,0,0
user_3701,7106,904,113,95,50,0,0
user_3702,4092,213,183,36,29,0,0
user_3703,3009,916,83,24,106,0,0
user_3704,817,96,194,40,96,0,0
user_3705,874,726,168,90,69,0,0
user_3706,8892,424,176,96,17,0,0
user_3707,6809,545,32,64,116,0,0
user_3708,8396,839,36,92,42,0,0
user_3709,8584,831,67,14,22,0,1
user_3710,7802,531,149,14,4,0,0
user_3711,7807,368,110,91,63,0,0
user_3712,2919,747,119,11,76,0,0
user_3713,5274,776,23,96,51,0,1
user_3714,3883,805,124,8,64,0,1
user_3715,7223,996,188,46,18,0,0
user_3716,2659,200,6,28,54,0,0
user_3717,3498,653,74,66,11,0,0
user_3718,7176,686,156,60,113,1,0
user_3719,4069,260,199,28,77,0,1
user_3720,9074,198,103,56,53,0,0
user_3721,1020,618,106,83,104,0,1
user_3722,5597,932,137,44,30,0,0
user_3723,133,343,110,37,28,0,0
user_3724,9139,281,11,4,19,0,1
user_3725,8911,499,119,45,78,0,1
user_3726,9322,731,107,47,59,0,0
user_3727,6133,58,19,90,32,0,1
user_3728,3686,123,195,82,63,0,0
user_3729,860,692,48,67,20,1,0
user_3730,5928,516,120,31,57,0,1
user_3731,5783,599,166,21,39,0,0
user_3732,7451,360,157,3,38,1,0
user_3733,4018,978,65,37,78,0,1
user_3734,636,269,26,36,25,0,1
user_3735,850,251,177,70,62,0,0
user_3736,2102,806,142,7,68,1,0
user_3737,5525,455,19,30,47,0,1
user_3738,1554,954,192,60,97,0,0
user_3739,1898,864,27,85,49,0,0
user_3740,8565,122,55,0,114,0,1
user_3741,3665,647,76,57,37,1,0
user_3742,3884,419,154,89,65,0,1
user_3743,4962,672,139,48,2,0,0
user_3744,244,276,173,82,114,0,0
user_3745,8633,319,73,85,111,0,0
user_3746,1423,151,56,94,8,0,1
user_3747,3405,297,74,13,114,1,0
user_3748,6140,779,54,43,8,0,0
user_3749,9639,524,155,16,60,0,0
user_3750,5193,688,130,50,17,0,0
user_3751,5337,114,141,49,88,0,0
user_3752,9681,360,87,93,75,0,1
user_3753,2346,175,176,88,100,0,0
user_3754,6340,865,86,21,62,0,0
user_3755,2082,495,156,55,13,0,0
user_3756,2079,496,42,15,16,0,0
user_3757,5621,917,133,12,66,0,0
user_3758,1979,831,52,87,5,0,0
user_3759,4770,736,171,8,77,0,0
user_3760,1083,676,140,3,14,0,1
user_3761,3687,630,58,28,70,0,1
user_3762,4555,307,94,3,51,0,1
user_3763,7588,786,193,27,41,0,1
user_3764,1422,497,5,17,108,0,0
user_3765,3006,320,111,10,4,0,0
user_3766,9564,233,178,34,93,0,0
user_3767,1674,993,167,25,83,0,0
user_3768,4859,969,112,19,7,0,0
user_3769,4621,904,1,72,60,0,0
user_3770,4505,427,12,48,71,0,0
user_3771,8474,958,63,1,37,0,1
user_3772,3667,929,124,60,104,0,0
user_3773,5230,227,188,57,91,0,0
user_3774,9065,819,139,40,101,0,0
user_3775,55,25,133,5,108,0,0
user_3776,8547,286,17,52,10,0,0
user_3777,6293,51,191,4,90,0,1
user_3778,3392,20,128,23,21,1,0
user_3779,6151,622,195,32,31,0,0
user_3780,8518,780,157,89,45,0,0
user_3781,9536,726,118,84,110,0,0
user_3782,2186,280,175,2,94,0,1
user_3783,1925,692,112,4,63,0,1
user_3784,2459,867,110,81,102,0,0
user_3785,4976,125,84,26,33,0,1
user_3786,1921,154,97,94,51,0,0
user_3787,9549,441,41,21,92,0,0
user_3788,5379,462,64,21,38,1,1
user_3789,3804,340,171,26,13,0,1
user_3790,1523,571,27,68,106,0,1
user_3791,1810,787,33,33,98,0,1
user_3792,2722,582,163,95,44,0,0
user_3793,4292,310,53,53,22,0,0
user_3794,6301,935,19,72,37,0,0
user_3795,5570,454,149,86,7,0,0
user_3796,6409,598,110,79,51,0,0
user_3797,6335,119,140,85,67,0,1
user_3798,8321,599,21,69,45,0,0
user_3799,2193,423,148,7,38,1,0
user_3800,8691,521,74,94,45,0,1
user_3801,6606,439,43,94,33,0,1
user_3802,5060,330,141,47,35,0,0
user_3803,9149,105,102,30,45,0,1
user_3804,8985,231,22,77,105,0,0
user_3805,5397,266,37,29,68,0,0
user_3806,6488,401,106,3,100,0,1
user_3807,4154,782,170,54,70,0,0
user_3808,2240,739,113,53,96,0,0
user_3809,4572,164,6,8,100,0,1
user_3810,901,818,2,44,47,0,0
user_3811,2596,429,62,75,82,0,0
user_3812,9738,214,175,51,51,0,0
user_3813,7928,354,49,63,33,0,0
user_3814,5004,139,118,76,20,0,0
user_3815,6295,457,173,56,116,1,0
user_3816,8877,275,87,23,48,0,1
user_3817,9362,454,153,75,9,0,0
user_3818,1821,401,46,78,54,0,1
user_3819,3247,527,67,68,3,0,0
user_3820,2441,704,88,45,92,0,0
user_3821,1594,161,119,69,116,1,0
user_3822,1004,69,9,88,107,0,0
user_3823,7964,396,164,33,67,0,0
user_3824,9238,857,71,20,14,0,0
user_3825,7335,806,61,83,25,0,0
user_3826,9028,416,101,1,114,0,1
user_3827,4122,580,71,69,114,0,0
user_3828,6001,282,86,61,27,1,0
user_3829,1140,811,67,33,24,0,1
user_3830,2128,718,75,34,66,0,1
user_3831,6916,882,80,14,16,0,0
user_3832,1748,215,152,63,32,0,0
user_3833,6756,355,110,10,67,1,0
user_3834,54,603,132,42,34,0,1
user_3835,3431,988,128,64,56,0,0
user_3836,9157,441,79,57,113,0,0
user_3837,8721,43,169,5,30,0,0
user_3838,8410,417,102,65,117,0,0
user_3839,5799,434,108,53,101,0,0
user_3840,8747,130,186,89,54,1,0
user_3841,912,489,87,5,99,0,0
user_3842,8333,722,148,65,58,0,0
user_3843,4055,497,178,32,117,0,0
user_3844,7217,106,16,99,31,0,1
user_3845,4387,220,197,57,104,0,1
user_3846,8511,724,84,46,35,0,0
user_3847,1287,45,193,47,101,0,0
user_3848,8907,355,171,55,105,0,0
user_3849,2637,148,132,57,94,0,0
user_3850,2466,360,159,13,113,0,0
user_3851,402,840,65,89,64,0,0
user_3852,6236,697,103,84,117,0,0
user_3853,2315,958,8,32,50,0,0
user_3854,5736,119,7,1,82,0,1
user_3855,3805,721,181,77,39,0,0
user_3856,9453,954,190,2,30,0,1
user_3857,1207,655,61,56,16,0,0
user_3858,827,106,168,71,101,0,1
user_3859,4774,289,170,45,98,0,0
user_3860,7107,248,173,76,1,0,0
user_3861,7588,221,143,50,34,0,0
user_3862,9940,882,47,15,3,0,0
user_3863,809,10,161,85,9,0,0
user_3864,9786,125,162,25,37,0,1
user_3865,2726,46,88,62,43,0,0
user_3866,6061,667,3,88,72,0,0
user_3867,6094,769,177,37,54,0,1
user_3868,4148,695,79,62,65,0,0
user_3869,5795,150,165,1,94,0,1
user_3870,1797,826,1,28,54,0,0
user_3871,851,409,101,93,34,0,0
user_3872,9967,367,63,58,51,0,0
user_3873,3178,983,159,28,20,0,0
user_3874,1400,429,131,31,14,1,0
user_3875,266,828,25,11,4,0,0
user_3876,949,838,69,29,9,0,0
user_3877,8769,431,52,48,77,0,0
user_3878,2450,940,14,21,112,0,1
user_3879,430,306,105,39,50,0,0
user_3880,7737,997,74,25,32,0,0
user_3881,4085,108,16,28,95,0,0
user_3882,5991,686,71,30,22,0,0
user_3883,5951,55,152,28,32,0,0
user_3884,5197,647,181,70,27,0,0
user_3885,1519,738,125,23,3,0,1
user_3886,627,644,62,16,92,0,0
user_3887,214,136,5,96,41,0,0
user_3888,3914,791,48,25,14,0,0
user_3889,1698,903,11,90,6,0,0
user_3890,650,283,16,92,21,0,0
user_3891,5703,732,20,79,61,0,0
user_3892,1664,845,183,99,27,1,1
user_3893,4983,514,79,99,53,0,1
user_3894,2003,122,189,91,7,0,0
user_3895,9950,32,19,99,92,0,0
user_3896,2085,590,155,61,7,0,0
user_3897,5735,989,110,29,19,0,0
user_3898,5684,657,180,6,67,0,0
user_3899,7627,593,156,88,104,0,0
user_3900,7013,517,191,73,54,0,1
user_3901,3352,624,137,15,7,0,0
user_3902,8543,492,143,34,88,0,0
user_3903,8070,850,141,92,16,0,0
user_3904,4400,479,55,9,34,0,0
user_3905,6255,835,29,49,101,0,1
user_3906,4943,930,35,3,63,0,1
user_3907,2480,551,153,28,7,0,0
user_3908,7251,56,166,48,107,0,0
user_3909,5904,62,163,65,44,0,0
user_3910,5616,238,95,93,55,0,0
user_3911,8707,28,161,85,84,0,0
user_3912,5014,610,12,41,43,0,1
user_3913,23,348,197,41,109,0,1
user_3914,6237,474,145,7,108,0,0
user_3915,6957,6,188,44,44,0,0
user_3916,7267,801,198,43,113,0,0
user_3917,3424,823,7,86,100,0,0
user_3918,1190,565,70,57,48,0,1
user_3919,4617,912,139,71,21,0,1
user_3920,3479,308,137,66,100,0,0
user_3921,2531,638,45,90,11,0,1
user_3922,6781,540,53,80,17,0,0
user_3923,2689,791,145,39,47,0,0
user_3924,2361,943,65,23,21,0,0
user_3925,802,838,177,9,27,0,0
user_3926,252,306,100,12,59,0,0
user_3927,1765,436,121,95,23,0,0
user_3928,4012,787,68,17,102,0,1
user_3929,1688,808,89,51,110,0,0
user_3930,6077,361,128,48,59,0,0
user_3931,1167,456,172,56,59,0,0
user_3932,41,519,169,98,1,0,1
user_3933,4331,942,100,27,79,0,0
user_3934,5961,406,148,1,33,0,1
user_3935,5645,425,19,17,30,0,0
user_3936,2008,902,63,38,101,0,0
user_3937,3131,214,147,52,115,0,0
user_3938,6371,215,116,92,95,0,0
user_3939,420,100,69,34,65,0,0
user_3940,7702,811,111,65,67,0,0
user_3941,8507,785,141,54,90,0,1
user_3942,3236,736,5,25,82,0,1
user_3943,1144,416,122,44,76,0,1
user_3944,5605,215,96,11,86,0,0
user_3945,1783,351,13,7,18,0,1
user_3946,6955,16,142,87,116,0,0
user_3947,7924,21,58,10,42,0,0
user_3948,9435,788,155,68,78,0,0
user_3949,7239,62,59,15,73,0,0
user_3950,9164,389,47,18,86,0,0
user_3951,6754,61,63,19,37,0,0
user_3952,8484,532,155,39,65,1,0
user_3953,6488,890,54,10,117,0,0
user_3954,1122,134,145,56,108,0,1
user_3955,1143,840,96,71,57,0,0
user_3956,6329,107,94,57,83,0,0
user_3957,6440,808,192,24,91,0,1
user_3958,2161,973,185,9,33,1,0
user_3959,2882,544,187,97,101,0,0
user_3960,5455,605,46,98,70,0,0
user_3961,4637,531,17,88,32,0,0
user_3962,6456,716,70,18,100,0,0
user_3963,5275,108,85,41,3,0,1
user_3964,5799,93,5,88,69,0,0
user_3965,180,851,78,21,16,0,0
user_3966,2349,594,172,36,50,0,0
user_3967,4135,145,120,85,64,0,1
user_3968,6893,571,120,33,109,0,0
user_3969,2243,269,151,84,110,0,0
user_3970,8855,544,128,25,111,0,0
user_3971,8548,497,178,64,100,1,0
user_3972,3461,37,93,1,19,0,1
user_3973,2865,127,42,32,101,0,0
user_3974,2397,245,31,81,45,0,0
user_3975,3223,581,54,34,98,0,1
user_3976,2228,462,60,91,40,0,1
user_3977,379,43,95,32,89,0,0
user_3978,1497,914,95,26,114,0,0
user_3979,8871,471,109,51,14,0,1
user_3980,7648,429,65,42,52,0,0
user_3981,7346,867,96,62,62,0,1
user_3982,9771,336,119,16,89,0,0
user_3983,6734,637,127,4,117,0,1
user_3984,8588,4,99,42,25,0,1
user_3985,7588,945,85,8,19,0,0
user_3986,485,576,124,69,2,1,0
user_3987,2895,494,159,47,15,0,0
user_3988,9069,721,115,19,7,1,0
user_3989,1283,871,28,62,42,0,0
user_3990,7611,174,130,94,5,1,0
user_3991,2490,40,27,21,54,1,0
user_3992,7281,417,135,54,66,0,1
user_3993,8470,666,28,87,3,0,0
user_3994,3903,752,184,67,51,0,0
user_3995,1325,747,124,66,80,0,0
user_3996,685,268,189,46,114,0,0
user_3997,8723,221,133,95,113,1,0
user_3998,373,62,84,56,5,0,0
user_3999,1127,855,91,71,49,0,0
user_4000,9148,965,103,66,74,0,0
user_4001,2853,834,154,74,35,0,0
user_4002,6275,488,166,18,106,0,0
user_4003,1951,435,193,93,32,0,1
user_4004,4896,475,171,86,24,0,0
user_4005,5032,387,116,76,47,0,0
user_4006,8596,154,120,43,66,0,0
user_4007,9142,334,126,95,71,0,0
user_4008,1782,363,180,64,38,0,0
user_4009,1687,352,76,25,17,0,1
user_4010,841,60,31,41,17,0,0
user_4011,8122,859,54,54,78,0,0
user_4012,56,137,175,2,86,0,1
user_4013,6791,729,118,52,39,0,0
user_4014,6009,901,8,59,49,0,0
user_4015,7835,764,126,41,103,0,0
user_4016,7432,108,53,20,61,1,0
user_4017,9073,741,166,59,31,0,1
user_4018,1930,380,24,96,6,0,0
user_4019,1747,406,95,38,8,0,1
user_4020,4267,981,199,89,64,0,0
user_4021,4478,893,83,52,72,0,0
user_4022,982,253,11,21,74,0,0
user_4023,8706,364,97,82,108,0,0
user_4024,5312,851,77,84,68,0,0
user_4025,535,465,151,6,59,0,0
user_4026,6094,628,88,63,82,0,0
user_4027,2882,547,15,37,9,0,0
user_4028,8218,994,20,39,32,0,0
user_4029,6325,3,129,90,84,0,1
user_4030,8474,162,24,56,88,0,0
user_4031,7085,584,120,14,110,1,0
user_4032,939,330,11,7,16,0,1
user_4033,9889,88,137,68,98,0,0
user_4034,8626,963,135,61,110,0,0
user_4035,1456,674,42,43,36,0,0
user_4036,2051,861,162,45,44,0,0
user_4037,3098,156,108,97,12,0,1
user_4038,8292,444,47,37,54,0,0
user_4039,583,649,113,94,101,0,1
user_4040,6602,516,52,47,98,1,0
user_4041,5325,836,106,30,90,0,1
user_4042,4911,333,136,7,107,1,0
user_4043,2263,849,130,42,6,0,0
user_4044,7862,628,162,77,64,0,1
user_4045,804,196,145,91,92,0,0
user_4046,2628,312,119,45,58,1,0
user_4047,4618,185,31,93,31,0,1
user_4048,6852,844,69,20,83,0,1
user_4049,696,467,120,89,32,0,0
user_4050,9202,464,189,37,113,0,0
user_4051,496,529,86,28,21,0,0
user_4052,2936,775,123,6,112,0,0
user_4053,4929,855,41,31,108,0,1
user_4054,8070,240,37,21,59,0,1
user_4055,7874,12,119,45,103,0,0
user_4056,5764,653,102,25,87,0,0
user_4057,1035,309,26,82,96,0,0
user_4058,220,51,174,2,66,1,0
user_4059,2630,348,125,72,100,0,0
user_4060,1687,869,79,69,22,0,0
user_4061,2063,287,165,5,73,0,1
user_4062,2313,197,44,67,10,0,0
user_4063,1364,754,141,83,33,0,0
user_4064,2349,727,36,4,83,0,1
user_4065,1464,211,169,79,45,0,0
user_4066,4646,940,139,22,1,1,0
user_4067,598,265,102,32,12,0,0
user_4068,8004,662,175,9,53,0,1
user_4069,6031,516,63,37,110,0,0
user_4070,2696,150,136,70,21,0,0
user_4071,9789,45,0,48,101,0,0
user_4072,5027,556,136,75,102,0,0
user_4073,5898,817,3,6,54,0,0
user_4074,1540,504,18,48,24,1,0
user_4075,6059,736,25,34,10,1,1
user_4076,433,160,183,9,95,1,0
user_4077,5048,55,198,19,111,0,1
user_4078,8887,589,88,29,65,0,0
user_4079,6894,47,168,5,15,0,0
user_4080,9606,492,194,63,71,0,0
user_4081,758,827,27,26,3,0,1
user_4082,783,485,94,75,24,0,0
user_4083,2438,904,84,85,89,1,0
user_4084,925,762,50,31,35,0,0
user_4085,4216,431,46,47,3,0,0
user_4086,6480,796,57,98,94,0,1
user_4087,4555,274,123,31,61,0,1
user_4088,9446,287,144,94,68,0,0
user_4089,7695,632,9,79,7,0,0
user_4090,4581,314,165,52,33,0,0
user_4091,668,415,177,19,26,1,0
user_4092,842,63,25,78,5,0,0
user_4093,2479,37,49,12,39,0,1
user_4094,4175,861,141,20,77,0,0
user_4095,984,730,143,26,119,0,0
user_4096,8998,112,187,30,23,0,0
user_4097,4008,488,71,71,50,0,0
user_4098,3917,610,25,46,47,0,0
user_4099,396,24,185,23,11,0,1
user_4100,6872,310,149,69,41,0,0
user_4101,3681,788,50,48,89,0,0
user_4102,1768,147,159,5,8,1,1
user_4103,1254,789,37,36,59,0,0
user_4104,9994,782,42,63,78,0,0
user_4105,4986,538,5,13,77,0,0
user_4106,8716,203,198,78,96,0,0
user_4107,1063,968,107,14,55,0,0
user_4108,3295,166,134,80,9,0,0
user_4109,5969,115,165,84,58,0,0
user_4110,5575,161,113,51,72,0,0
user_4111,7398,951,97,33,3,0,0
user_4112,1224,780,18,87,30,1,0
user_4113,2183,125,30,13,80,0,1
user_4114,7679,454,21,28,116,0,0
user_4115,6084,91,130,97,90,0,1
user_4116,3031,412,54,7,68,0,1
user_4117,8830,672,28,8,63,0,0
user_4118,7901,122,97,0,103,0,1
user_4119,9722,157,161,81,80,0,0
user_4120,5286,424,111,60,1,1,1
user_4121,8521,915,173,89,4,0,0
user_4122,8063,1,68,19,79,0,1
user_4123,3044,556,55,39,78,0,0
user_4124,9152,326,150,99,84,0,0
user_4125,7676,296,29,84,13,0,0
user_4126,964,59,30,39,119,0,0
user_4127,5545,602,111,62,83,0,1
user_4128,3593,597,123,3,29,0,1
user_4129,6028,358,168,93,73,1,0
user_4130,540,808,104,9,99,0,0
user_4131,7694,607,18,84,29,0,0
user_4132,9195,217,35,34,36,0,0
user_4133,1371,239,150,88,117,0,0
user_4134,8818,199,159,95,49,0,0
user_4135,7067,956,90,16,96,0,0
user_4136,8013,573,11,39,73,0,0
user_4137,2716,562,47,39,78,0,0
user_4138,4019,488,3,14,101,0,0
user_4139,1938,933,169,52,63,0,0
user_4140,6282,182,31,13,117,0,0
user_4141,2028,317,103,93,28,0,1
user_4142,2479,544,180,28,20,0,0
user_4143,6693,433,83,72,13,0,1
user_4144,9270,692,45,55,34,0,0
user_4145,703,355,193,93,93,0,1
user_4146,8500,14,27,12,29,0,0
user_4147,7251,516,91,7,118,0,0
user_4148,3515,870,68,78,107,0,0
user_4149,8168,945,89,89,73,0,1
user_4150,2143,803,183,79,23,0,0
user_4151,7922,833,20,31,5,0,0
user_4152,1213,30,76,17,52,0,1
user_4153,7215,76,28,48,32,0,0
user_4154,7535,942,9,4,19,0,1
user_4155,2806,436,187,63,12,0,0
user_4156,4712,731,3,68,70,0,0
user_4157,2966,564,183,80,7,0,0
user_4158,419,83,53,20,33,0,1
user_4159,3585,781,13,61,34,0,1
user_4160,3549,556,134,26,4,0,0
user_4161,3257,327,105,50,90,0,1
user_4162,6414,822,48,73,10,0,0
user_4163,8957,614,103,89,49,0,1
user_4164,3869,868,162,84,21,0,1
user_4165,307,90,123,30,69,0,0
user_4166,2648,222,162,97,81,0,1
user_4167,8438,839,106,64,29,0,0
user_4168,8717,388,198,49,53,0,0
user_4169,3870,595,118,62,6,0,0
user_4170,8279,274,79,48,98,0,1
user_4171,9452,540,79,48,93,0,0
user_4172,6976,93,122,31,71,1,0
user_4173,7195,875,189,67,100,0,0
user_4174,9018,599,60,41,53,0,0
user_4175,435,210,63,46,29,0,0
user_4176,6138,379,198,65,79,0,0
user_4177,86,680,158,86,73,0,1
user_4178,3987,872,16,79,3,0,0
user_4179,9802,693,151,53,98,0,0
user_4180,9348,891,52,18,52,0,0
user_4181,3181,79,39,52,75,0,0
user_4182,8416,220,176,5,92,0,0
user_4183,7824,110,87,42,67,0,0
user_4184,1171,526,178,43,25,0,0
user_4185,4433,485,87,28,114,0,1
user_4186,6299,378,112,56,63,1,0
user_4187,5132,45,53,53,44,0,0
user_4188,4661,123,21,87,64,0,1
user_4189,1905,605,144,77,73,0,0
user_4190,1913,986,56,89,79,0,0
user_4191,4285,536,103,66,71,0,0
user_4192,2602,786,70,61,17,0,0
user_4193,5402,543,108,73,46,0,0
user_4194,2347,396,175,55,33,0,0
user_4195,6672,656,170,18,101,0,0
user_4196,8093,543,74,39,24,0,0
user_4197,3152,924,122,45,114,0,1
user_4198,3870,854,120,9,70,0,0
user_4199,6646,821,78,7,70,0,0
user_4200,512,565,118,52,90,0,0
user_4201,90,816,103,34,34,0,1
user_4202,5001,264,178,31,56,0,0
user_4203,8566,568,38,30,21,0,0
user_4204,1424,678,141,12,63,0,1
user_4205,4465,239,20,84,87,0,0
user_4206,9167,978,64,67,37,0,0
user_4207,2102,160,108,71,32,0,0
user_4208,2198,275,12,78,119,0,0
user_4209,2681,884,134,63,10,0,0
user_4210,2211,285,174,34,18,0,0
user_4211,8517,585,166,29,2,0,0
user_4212,4651,826,128,55,44,0,0
user_4213,2545,525,156,87,10,0,0
user_4214,8915,376,60,15,94,0,0
user_4215,7571,632,124,17,113,0,1
user_4216,7456,200,72,39,75,0,0
user_4217,7467,410,104,71,82,0,0
user_4218,1650,395,177,83,13,0,0
user_4219,4759,10,122,24,98,0,1
user_4220,8224,659,148,7,72,0,0
user_4221,8059,225,188,64,117,0,1
user_4222,6055,441,42,5,46,0,0
user_4223,9105,743,187,58,53,0,0
user_4224,3319,511,167,89,59,0,0
user_4225,6305,231,145,84,99,0,1
user_4226,266,489,122,47,90,0,0
user_4227,1748,199,73,73,7,0,0
user_4228,7608,343,192,85,84,0,0
user_4229,3396,797,35,11,103,0,1
user_4230,2316,746,109,22,94,0,1
user_4231,9505,763,162,45,111,0,0
user_4232,9557,82,197,70,53,0,1
user_4233,3681,977,109,76,17,0,0
user_4234,162,838,133,71,56,1,1
user_4235,3336,109,144,82,92,0,1
user_4236,3649,871,22,16,93,0,0
user_4237,146,795,64,53,104,0,0
user_4238,4135,80,73,73,81,0,1
user_4239,5383,827,68,16,12,0,0
user_4240,628,687,3,47,73,0,0
user_4241,1510,562,182,84,7,1,0
user_4242,6511,86,110,63,25,1,0
user_4243,8475,761,71,14,16,0,1
user_4244,3249,254,98,64,40,0,0
user_4245,4442,339,77,75,98,0,0
user_4246,6897,101,58,51,15,0,0
user_4247,8635,364,169,9,20,0,0
user_4248,6454,355,52,43,32,0,0
user_4249,7658,95,24,36,46,0,1
user_4250,3730,577,199,64,15,0,1
user_4251,1061,489,133,70,20,0,0
user_4252,7780,901,175,20,112,0,0
user_4253,740,735,103,24,41,0,0
user_4254,8169,322,166,47,103,0,0
user_4255,5217,813,100,38,70,0,0
user_4256,5336,247,76,36,118,1,0
